Category,Name,Final_price,Regular_price,Discount_percent,Installment,Cross_border,Sponsor,Reviews,Rating,Rating_by_stars,Url,Image_url
Laptop - Máy Vi Tính - Linh kiện/Laptop/Macbook,Apple Macbook Pro 2020 - 13 Inchs (i5-8th/ 8GB/ 512GB) - Hàng Chính Hãng,38489000,44990000,14,YES,NO,NO,0,0,0.0,https://tiki.vn/apple-macbook-pro-2020-13-inchs-i5-8th-8gb-512gb-hang-chinh-hang-p56316101.html?spid=56316103&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/fd/ea/be/d33247a7e39771116f3dfdc3a7d8be19.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,"Laptop Asus TUF Gaming A15 FA506IV-HN202T (AMD R7-4800H/ 16GB (8GB x2) DDR4 3200MHz/ 1TB PCIe Gen3 SSD/ RTX 2060 6GB/ 15.6 FHD IPS, 144Hz/ Win10) - Hàng Chính Hãng",31149000,32990000,6,YES,NO,NO,2,100,5.0,https://tiki.vn/laptop-asus-tuf-gaming-a15-fa506iv-hn202t-amd-r7-4800h-16gb-8gb-x2-ddr4-3200mhz-1tb-pcie-gen3-ssd-rtx-2060-6gb-15-6-fhd-ips-144hz-win10-hang-chinh-hang-p53788966.html?spid=53788967&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/73/5a/28/279280148de25d5a862700a0667e49df.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus Vivobook X409JA-EK010T (Core i3-1005G1/ 4GB DDR4 2400MHz/ 1TB 5400rpm/ 14 FHD/ Win10) - Hàng Chính Hãng,10129000,11490000,12,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-vivobook-x409ja-ek010t-core-i3-1005g1-4gb-ddr4-2400mhz-1tb-5400rpm-14-fhd-win10-hang-chinh-hang-p53840155.html?spid=53840156&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/76/52/81/173da3480ca44641a06057311d0d906a.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus Vivobook D409DA-EK151T (AMD Ryzen R3-3200U/ 4GB DDR4/ 256GB PCIE/ 14 FHD/ Win10) - Hàng Chính Hãng,9299000,9990000,7,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-vivobook-d409da-ek151t-amd-ryzen-r3-3200u-4gb-ddr4-256gb-pcie-14-fhd-win10-hang-chinh-hang-p50330971.html?spid=50330972&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/82/cc/74/14be9565e0b51d6c1687489abf228138.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Vostro 3490 70196712 Core i3-10110U/ Win10 (14 HD) - Hàng Chính Hãng,10079000,12990000,22,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-vostro-3490-70196712-core-i3-10110u-win10-14-hd-hang-chinh-hang-p39999585.html?spid=39999586&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/93/a4/e4/2bdb6ad43e7ea33897f79eeaf5066133.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,"Laptop ASUS TUF Gaming A17 FA706IU-H7133T (AMD Ryzen R7-4800H/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ GTX 1660Ti 6GB/ 17.3 FHD IPS, 120Hz/ Win10) - Hàng Chính Hãng",26629000,27990000,5,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-tuf-gaming-a17-fa706iu-h7133t-amd-ryzen-r7-4800h-8gb-ddr4-3200mhz-512gb-ssd-m-2-pcie-g3x2-gtx-1660ti-6gb-17-3-fhd-ips-120hz-win10-hang-chinh-hang-p53788960.html?spid=53788961&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/6f/85/ff/6ee2e69e2f423eb898c61dd6d4305ee2.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus TUF Gaming A15 FA506II-AL012T (AMD Ryzen R5-4600H/ 8GB DDR4 3200MHz/ 512GB PCIe Gen3x2/ GTX 1650Ti 4GB/ 15.6 FHD IPS 144Hz/ Win10) - Hàng Chính Hãng,21029000,21990000,4,YES,NO,NO,3,100,5.0,https://tiki.vn/laptop-asus-tuf-gaming-a15-fa506ii-al012t-amd-ryzen-r5-4600h-8gb-ddr4-3200mhz-512gb-pcie-gen3x2-gtx-1650ti-4gb-15-6-fhd-ips-144hz-win10-hang-chinh-hang-p53788968.html?spid=53788969&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/8a/ac/ed/3d097aefcecf1e5ee58669851a925d2f.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Envy Wood 13-aq1048TU 8XS70PA (Core i5-10210U/ 8GB DDR4 2400MHz/ 512GB SSD M.2 PCIe/ 13 FHD/ Win10) - Hàng Chính Hãng,22169000,23490000,6,YES,NO,NO,3,60,3.0,https://tiki.vn/laptop-hp-envy-wood-13-aq1048tu-8xs70pa-core-i5-10210u-8gb-ddr4-2400mhz-512gb-ssd-m-2-pcie-13-fhd-win10-hang-chinh-hang-p49306491.html?spid=49306492&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/64/54/8d/32278ebd8532f2a56cc9015bdec2619d.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Pavilion 15-cs3060TX 8RJ61PA (Core i5-1035G1/ 8GB/ 512GSSD/ 2GB MX250/ 15.6 FHD/ WIN10) - Hàng Chính Hãng,17139000,18490000,7,YES,NO,NO,1,100,5.0,https://tiki.vn/laptop-hp-pavilion-15-cs3060tx-8rj61pa-core-i5-1035g1-8gb-512gssd-2gb-mx250-15-6-fhd-win10-hang-chinh-hang-p45155157.html?spid=45155158&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/a6/7a/2c/9cde6d2c90ac7aa4f41daf2a498c0b47.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Lenovo ThinkBook 14s-IML 20RS004XVN (Core i5-10210U/ 8GB RAM/ 512GB SSD/ 14 FHD/ Dos) - Hàng Chính Hãng,17339000,18990000,9,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-lenovo-thinkbook-14s-iml-20rs004xvn-core-i5-10210u-8gb-ram-512gb-ssd-14-fhd-dos-hang-chinh-hang-p55731962.html?spid=55731963&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/4f/53/e5/1d96b0e36173ab49a3951c77a48c4353.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus ASUSPRO B9440UA-GV0495T (Core i5-8250U/ 8GB LPDDR3-2133MHz/ 256GB SSD M.2/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,17139000,26990000,36,YES,NO,NO,7,86,4.3,https://tiki.vn/laptop-asus-asuspro-b9440ua-gv0495t-core-i5-8250u-8gb-lpddr3-2133mhz-256gb-ssd-m-2-14-fhd-ips-win10-hang-chinh-hang-p11007488.html?spid=11007489&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/4d/b1/db/3e4ed7f0a02d017d7086bbce1d640820.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus Vivobook X409JA-EK014T (Core i5-1035G1/ 4GB DDR4 2400MHz/ 512GB SSD M.2 PCIE G3X2/ 14 FHD/ Win10) - Hàng Chính Hãng,13659000,14990000,9,YES,NO,NO,2,90,4.5,https://tiki.vn/laptop-asus-vivobook-x409ja-ek014t-core-i5-1035g1-4gb-ddr4-2400mhz-512gb-ssd-m-2-pcie-g3x2-14-fhd-win10-hang-chinh-hang-p52276738.html?spid=52276739&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d8/5c/19/267c9c0094accdcf8d7981891c61beb3.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP 14s-cf0096TU 6ZF41PA (Pentium N5000/ 4GB DDR4 2400MHz/ HDD 1TB/ 14 HD/ Win10) - Hàng Chính Hãng,7219000,8990000,20,YES,NO,NO,3,68,3.4,https://tiki.vn/laptop-hp-14s-cf0096tu-6zf41pa-pentium-n5000-4gb-ddr4-2400mhz-hdd-1tb-14-hd-win10-hang-chinh-hang-p49331471.html?spid=49331472&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/bd/42/73/275db13c45dc6f9eb86c601cb71fca0f.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Vostro 3580 T3RMD2 Core i7-8565U/ AMD Radeon 520 2GB/ Win10 (15.6 FHD) - Hàng Chính Hãng,17239000,21990000,22,YES,NO,NO,3,60,3.0,https://tiki.vn/laptop-dell-vostro-3580-t3rmd2-core-i7-8565u-amd-radeon-520-2gb-win10-15-6-fhd-hang-chinh-hang-p21010654.html?spid=21010655&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/dd/1a/53/7dee33e5d5bcd033967330edac4163ab.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Acer Swift 3 SF314-57-54B2 NX.HJKSV.001 (Core i5-1035G1/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIe/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,17969000,18990000,5,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-swift-3-sf314-57-54b2-nx-hjksv-001-core-i5-1035g1-8gb-ddr4-2666mhz-512gb-ssd-m-2-pcie-14-fhd-ips-win10-hang-chinh-hang-p42897334.html?spid=42897335&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/04/e4/23/460e8a9b88ef060390ea8872d2c75bf5.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop ASUS ZenBook Edition 30 UX334FL-A4053T (Core i5-8265U/ 8GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE/ MX250 2GB/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng,27669000,35990000,23,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-zenbook-edition-30-ux334fl-a4053t-core-i5-8265u-8gb-lpddr3-2133mhz-512gb-ssd-m-2-pcie-mx250-2gb-13-3-fhd-ips-win10-hang-chinh-hang-p42886897.html?spid=42886898&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/34/8f/bb/10320b3fa4ea7aa83fe4165107887d39.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop ASUS Zenbook UX434FLC-A6173T (Core i7-10510U/ 16GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE / MX250 2GB/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,28919000,31490000,8,YES,NO,NO,1,80,4.0,https://tiki.vn/laptop-asus-zenbook-ux434flc-a6173t-core-i7-10510u-16gb-lpddr3-2133mhz-512gb-ssd-m-2-pcie-mx250-2gb-14-fhd-ips-win10-hang-chinh-hang-p42709344.html?spid=42709345&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/96/73/c9/b182aae1b2fd772fd9b9139ea81d3052.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Acer Nitro 5 AN515-52-53PC NH.Q3MSV.00B (Core i5-8300H/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE/ GTX 1050 4GB/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,17029000,18990000,10,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-acer-nitro-5-an515-52-53pc-nh-q3msv-00b-core-i5-8300h-8gb-ddr4-2666mhz-512gb-ssd-m-2-pcie-gtx-1050-4gb-15-6-fhd-ips-win10-hang-chinh-hang-p49314136.html?spid=49314137&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/b7/cd/b5/b5a9f0e405dfd54809a7eb31026546a5.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop LG Gram 2020 15ZD90N-V.AX56A5 (Core i5-1035G7/ 8GB/ 512GB NVMe/ 15 FHD IPS/ NonOS/ White) - Hàng Chính Hãng,31790000,31990000,1,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-lg-gram-2020-15zd90n-v-ax56a5-core-i5-1035g7-8gb-512gb-nvme-15-fhd-ips-nonos-white-hang-chinh-hang-p51428110.html?spid=51428111&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d2/d8/48/435110e1cd892437cb799cef9655fed4.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus Vivobook S14 S431FL-EB171T (Core i5-10210U/ 8GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE G3X2 + 32GB Optane/ MX250 2GB/ 14 FHD/ Win10) - Hàng Chính Hãng,18899000,20990000,10,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-vivobook-s14-s431fl-eb171t-core-i5-10210u-8gb-lpddr3-2133mhz-512gb-ssd-m-2-pcie-g3x2-32gb-optane-mx250-2gb-14-fhd-win10-hang-chinh-hang-p49347480.html?spid=49347481&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/24/80/e9/808fb3b2036d008ec431e63756487dba.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop ASUS Zenbook UX434FLC-A6143T (Core i5-10210U/ 8GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE/ MX250 2GB/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,24199000,26490000,9,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-zenbook-ux434flc-a6143t-core-i5-10210u-8gb-lpddr3-2133mhz-512gb-ssd-m-2-pcie-mx250-2gb-14-fhd-ips-win10-hang-chinh-hang-p42964511.html?spid=42964512&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/96/73/c9/7c3dd0e20e01ba20103c3c4b4acb3d91.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop 2 trong 1,Microsoft Surface Pro X (13/ SQ1TM/ 8GB/ 128GB SSD/ WiFi + 4G LTE/ Black) - Hàng Nhập Khẩu,25759000,32990000,22,YES,NO,NO,0,0,0.0,https://tiki.vn/microsoft-surface-pro-x-13-sq1tm-8gb-128gb-ssd-wifi-4g-lte-black-hang-nhap-khau-p50693558.html?spid=50693559&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/7c/18/f0/5d9fcf52c7e2b2fb6d462d8a3dab5f34.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,"Laptop Asus Vivobook D409DA-EK095T (AMD R3-3200U/ 4GB DDR4 2400MHz/ 1TB 5400rpm, x1 slot SSD M.2/ 14 FHD/ Win10) - Hàng Chính Hãng",8989000,9990000,10,YES,NO,NO,4,76,3.8,https://tiki.vn/laptop-asus-vivobook-d409da-ek095t-amd-r3-3200u-4gb-ddr4-2400mhz-1tb-5400rpm-x1-slot-ssd-m-2-14-fhd-win10-hang-chinh-hang-p45151662.html?spid=45151663&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3e/3a/62/b3314acf5616ef9feaec90216b65471f.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop 2 trong 1,Microsoft Surface Go 2 (Pentium Gold 4425Y/ 8GB/ 128GB/ 10.5-inch/ Platinum) - Hàng Nhập Khẩu,14799000,16990000,13,YES,NO,NO,0,0,0.0,https://tiki.vn/microsoft-surface-go-2-pentium-gold-4425y-8gb-128gb-10-5-inch-platinum-hang-nhap-khau-p57620991.html?spid=57620992&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d4/55/e6/7a5a5a2b6196b0f46f23cb17f4b786a8.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus Vivobook Flip TP412FA-EC269T Core i3-8145U/ Win10 (14 FHD Touch IPS) - Hàng Chính Hãng,12969000,13990000,7,YES,NO,NO,1,80,4.0,https://tiki.vn/laptop-asus-vivobook-flip-tp412fa-ec269t-core-i3-8145u-win10-14-fhd-touch-ips-hang-chinh-hang-p38975959.html?spid=38975960&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/bc/b6/04/98791e2c46ba8ff6a19396ccbbfada2e.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus Vivobook A512FA-EJ1281T (Core i5-10210U/ 8GB (4GB x2) DDR4 2400MHz/ 512GB SSD M.2 PCIE G3X2/ 15.6 FHD/ Win10) - Hàng Chính Hãng,16099000,17490000,8,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-vivobook-a512fa-ej1281t-core-i5-10210u-8gb-4gb-x2-ddr4-2400mhz-512gb-ssd-m-2-pcie-g3x2-15-6-fhd-win10-hang-chinh-hang-p48204967.html?spid=48204968&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/4c/c7/62/cb5d3690caf7f234b9034dc732f57048.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Inspiron 5593 N5I5461W (Core i5-1035G1/ 8GB RAM/ 512GB SSD/ MX230 2GB/ 15.6 FHD/ Win10) - Hàng Chính Hãng,17969000,21990000,18,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-inspiron-5593-n5i5461w-core-i5-1035g1-8gb-ram-512gb-ssd-mx230-2gb-15-6-fhd-win10-hang-chinh-hang-p53745289.html?spid=53745290&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/77/5e/4d/6cf1d3326ff3fdb87e68c19834cbbaef.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus ZenBook UX534FTC-A9169T (Core 5-10210U/ 8GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE / GTX 1650 4GB/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,26269000,30990000,15,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-zenbook-ux534ftc-a9169t-core-5-10210u-8gb-lpddr3-2133mhz-512gb-ssd-m-2-pcie-gtx-1650-4gb-15-6-fhd-ips-win10-hang-chinh-hang-p45159410.html?spid=45159411&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/7b/87/fc/3f2fbb58757aecc22a6da1abbd5fa8b7.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop,Laptop Asus Vivobook S15 S530UN-BQ053T Core i7-8550U/Win10 (15.6 inch) (Gunmetal) - Hàng Chính Hãng,16309000,22290000,27,YES,NO,NO,8,60,3.0,https://tiki.vn/laptop-asus-vivobook-s15-s530un-bq053t-core-i7-8550u-win10-15-6-inch-gunmetal-hang-chinh-hang-p4273159.html?spid=4273161&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/52/3d/f8/332a353136e38bc612b28bc49c814141.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Pavilion 14-ce2039TU 6YZ15PA Core i5-8265U/ Win10 (14 FHD IPS) - Hàng Chính Hãng,13349000,15490000,14,YES,NO,NO,3,66,3.3,https://tiki.vn/laptop-hp-pavilion-14-ce2039tu-6yz15pa-core-i5-8265u-win10-14-fhd-ips-hang-chinh-hang-p19614142.html?spid=19614143&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/30/12/a4/e511faec88b001e074ba2fa656320645.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus Zenbook 13 UX333FA-A4118T Core i5-8265U/ Win10/ Numpad (13.3 FHD IPS) - Hàng Chính Hãng,20149000,24990000,19,YES,NO,NO,2,90,4.5,https://tiki.vn/laptop-asus-zenbook-13-ux333fa-a4118t-core-i5-8265u-win10-numpad-13-3-fhd-ips-hang-chinh-hang-p17519315.html?spid=17519325&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/87/7d/e7/89f0f0a93791536cda846a07f964221d.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop HP Pavilion 14-ce3026TU 8WH93PA (Core i5-1035G1/ 8GB/ 512GB SSD/ 14 FHD/ WIN10) - Hàng Chính Hãng,16049000,17490000,8,YES,NO,NO,2,80,4.0,https://tiki.vn/laptop-hp-pavilion-14-ce3026tu-8wh93pa-core-i5-1035g1-8gb-512gb-ssd-14-fhd-win10-hang-chinh-hang-p45023082.html?spid=45023083&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/31/a3/45/5f7e920a47ae1e11939b30a20235b322.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop ASUS Zenbook UX434FAC-A6116T (Core i5-10210U/ 8GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,22329000,24490000,9,YES,NO,NO,3,94,4.7,https://tiki.vn/laptop-asus-zenbook-ux434fac-a6116t-core-i5-10210u-8gb-lpddr3-2133mhz-512gb-ssd-m-2-pcie-14-fhd-ips-win10-hang-chinh-hang-p42709350.html?spid=42709352&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/de/e9/6c/5a9d139fa0beef3b613e77e319105b1e.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus Vivobook A512FA-EJ555T Core i3-8145U/ Win10 (15.6 FHD) - Hàng Chính Hãng,11579000,12990000,11,YES,NO,NO,1,80,4.0,https://tiki.vn/laptop-asus-vivobook-a512fa-ej555t-core-i3-8145u-win10-15-6-fhd-hang-chinh-hang-p24351539.html?spid=24351540&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/de/1d/37/09ba7a04621a45a4abe2e6ecad0bec59.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Lenovo Legion Y540-15IRH-PG0 81SY00FAVN (Core i7-9750H/ 8GB DDR4 2666MHz/ HDD 1TB + 128GB SSD M.2 2242 PCIe NVMe/ GTX 1650 4GB/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,22849000,26990000,15,YES,NO,NO,1,100,5.0,https://tiki.vn/laptop-lenovo-legion-y540-15irh-pg0-81sy00favn-core-i7-9750h-8gb-ddr4-2666mhz-hdd-1tb-128gb-ssd-m-2-2242-pcie-nvme-gtx-1650-4gb-15-6-fhd-ips-win10-hang-chinh-hang-p50591219.html?spid=50591220&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/04/04/90/3215b93c7b944f8e18e39a925eae6a4e.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Dell Inspiron 7490 6RKVN1 (Core i7-10510U/ 16GB LPDDR3 2133MHz/ 512GB PCIe NVMe/ MX250 2GB/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,31769000,34990000,9,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-dell-inspiron-7490-6rkvn1-core-i7-10510u-16gb-lpddr3-2133mhz-512gb-pcie-nvme-mx250-2gb-14-fhd-ips-win10-hang-chinh-hang-p49366514.html?spid=49366515&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/66/94/ff/d648e4e8cb7e1ed19aa58d3cd809a3f0.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus Zenbook 13 UX333FA-A4184T Core i5-8265U/Win10/Numpad (13.3 FHD) - Hàng Chính Hãng,20149000,24990000,19,YES,NO,NO,2,90,4.5,https://tiki.vn/laptop-asus-zenbook-13-ux333fa-a4184t-core-i5-8265u-win10-numpad-13-3-fhd-hang-chinh-hang-p15073946.html?spid=15073947&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/f3/03/2e/95cf32ccf77c53d947176e03ebc4bfe1.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Lenovo ThinkBook 15-IML 20RW0091VN (Core i5-10210U/ 4GB RAM/ 256GB SSD/ 15 FHD/ DOS) - Hàng Chính Hãng,13559000,14990000,10,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-lenovo-thinkbook-15-iml-20rw0091vn-core-i5-10210u-4gb-ram-256gb-ssd-15-fhd-dos-hang-chinh-hang-p53840139.html?spid=53840140&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/47/16/25/18e47422002464ddc1ee3ab8e227b14a.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop Asus Vivobook X409FA-EK201T Core i5-8265U/ Win10 (14 FHD) - Hàng Chính Hãng,12929000,14990000,14,YES,NO,NO,1,80,4.0,https://tiki.vn/laptop-asus-vivobook-x409fa-ek201t-core-i5-8265u-win10-14-fhd-hang-chinh-hang-p32349083.html?spid=32349085&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/57/84/86/760fcf0f8ab085049dc0d13dde11ca90.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,Laptop ASUS ZenBook UX434FLC-A6212T (Core i5-10210U/ 8GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE/ MX250 2GB/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,23309000,26490000,12,YES,NO,NO,0,0,0.0,https://tiki.vn/laptop-asus-zenbook-ux434flc-a6212t-core-i5-10210u-8gb-lpddr3-2133mhz-512gb-ssd-m-2-pcie-mx250-2gb-14-fhd-ips-win10-hang-chinh-hang-p42709351.html?spid=42709353&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/de/e9/6c/d1f4a894913a41272a0b15a235422260.jpg
Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,"Laptop ASUS ZenBook Pro Duo UX581GV-H2029T (Core i7-9750H/ 32GB DDR4 2666MHz/ 1TB SSD M.2 PCIE/ RTX 2060 6GB/ 15.6” OLED 4K Touch, 100% DCI-P3/ Win10) - Hàng Chính Hãng",59699000,74990000,20,YES,NO,NO,2,100,5.0,https://tiki.vn/laptop-asus-zenbook-pro-duo-ux581gv-h2029t-core-i7-9750h-32gb-ddr4-2666mhz-1tb-ssd-m-2-pcie-rtx-2060-6gb-15-6-oled-4k-touch-100-dci-p3-win10-hang-chinh-hang-p42709367.html?spid=42709368&src=category-page-1846.8095&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3d/85/7f/b07582c8628549af429372eb21bb57e6.jpg
